corp_name,year,stock_code,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계
웅진씽크빅,2023,095720,-32863704767.5,793975672933.5,349004223966.0,8207765695.5,337711195589.0,686715419555.0
웅진씽크빅,2024,095720,-35031512237.5,764705993330.5,307264015219.0,9654573121.5,305529939377.0,612793954596.0
워트,2023,396470,2205082195.5,12845576073.0,1523453877.0,1466317760.0,60692304155.5,62215758032.5
워트,2024,396470,3393279227.5,15184241796.5,1917934512.5,2032354677.5,63281672684.5,65199607197.0
원림,2022,005820,5596104501.0,65894995931.0,21528151304.0,1339105472.0,117469886612.0,138998037916.0
원림,2023,005820,6492564389.5,65975122999.0,18861226694.5,2921388231.0,122478630343.0,141339857037.5
원림,2024,005820,3933866482.0,65418611180.5,21982467336.5,1287135031.0,124896363687.5,146878831024.0
원바이오젠,2022,307280,3361204462.5,23256610831.0,11401712018.0,5082280757.5,27425252714.5,38826964732.5
원바이오젠,2023,307280,5839397766.5,26946408228.5,9598492106.5,6844768297.0,33117412879.0,42715904985.5
원바이오젠,2024,307280,4745538397.5,28351595319.0,3462440326.0,6533876867.5,37160253663.0,40622693989.0
원익,2022,032940,22590057977.0,80884789105.5,98401577467.5,6812856419.0,187287928630.0,285689506097.5
원익,2023,032940,237569235.5,94603022625.0,95476218702.0,9660385601.5,187461521104.5,282937739806.5
원익,2024,032940,12783166334.0,98005964962.0,77853131652.5,7864568070.0,200560710495.5,278413842148.0
원익IPS,2022,240810,90014527607.0,1011470146621.0,252635809525.5,97279285911.5,868323369833.5,1120959179359.0
원익IPS,2023,240810,-13384868829.5,690324741149.0,218579923380.5,-18354440916.0,865417809446.5,1083997732827.0
원익IPS,2024,240810,21047421255.5,748236822102.5,237225349666.0,10331645440.5,886255672251.0,1123481021917.0
원익QnC,2022,074600,52496779831.0,569080752903.0,476512035998.0,91180315306.5,409680053356.0,886192089354.0
원익QnC,2023,074600,35407206243.5,546401902686.0,551340136332.0,51187393388.0,438473199372.5,989813335704.5
원익QnC,2024,074600,47761065668.0,618542104392.5,606557356913.5,65410160448.0,481860986206.5,1088418343120.0
원익머트리얼즈,2022,104830,58346099810.5,569849172186.0,125869323169.5,87488239595.5,443282763604.0,569152086773.5
원익머트리얼즈,2023,104830,15418084918.5,383931491706.0,42890473409.0,23814124295.0,447832779648.5,490723253057.5
원익머트리얼즈,2024,104830,30989132375.0,300060640739.0,91600074669.0,52194097289.0,478033566434.5,569633641103.5
원익큐브,2022,014190,4325252475.5,244349245554.0,36872463074.5,4287575318.5,99108680180.0,135981143254.5
원익큐브,2023,014190,5000665348.0,242788422356.5,34593000185.0,5649560452.0,103973535999.5,138566536184.5
원익큐브,2024,014190,3046943068.5,284430869156.5,45702985505.0,3420447395.5,107021145308.5,152724130813.5
원익피앤이,2022,217820,2242322365.0,261408159979.0,289053803944.5,8610151417.5,117661049774.0,406714853718.5
원익피앤이,2023,217820,-932540656.0,298441599068.5,380885419750.5,4906341158.5,145378256789.5,526263676540.0
원익피앤이,2024,217820,-69446043239.0,286044103836.5,390562666118.0,-45025733737.0,78954951071.0,469517617189.0
원익홀딩스,2022,030530,71133597712.5,575127991538.5,372800642473.0,59642382947.0,985941914781.0,1358742557254.0
원익홀딩스,2023,030530,-13933546573.0,535899560466.0,430174684468.5,34234972804.0,982139079658.0,1412313764126.5
원익홀딩스,2024,030530,-48658379065.5,466590439582.0,525178911529.5,25914961076.5,929191184480.5,1454370096010.0
원일특강,2022,012620,10719779465.0,371272119420.5,118739255876.5,16545118993.0,140265326534.0,259004582410.5
원일특강,2023,012620,7821091620.5,363938841038.5,102413574023.0,12865179769.5,146609048506.0,249022622529.0
원일특강,2024,012620,6046913852.0,362776038783.0,89334226520.0,10910256431.0,151369905724.5,240704132244.5
원준,2022,382840,14079176945.0,143200037748.0,46020944034.0,10821831036.5,109309378620.5,155330322654.5
원준,2023,382840,5345683519.0,137256469129.0,81298728423.0,4571123318.5,116183826071.0,197482554494.0
원준,2024,382840,3205493998.0,149851159615.0,127154292573.0,12358981481.0,115972257408.0,243126549981.0
원텍,2022,336570,13292574870.0,80692625694.5,16502013006.5,26630674022.0,56468481331.5,72970494338.0
원텍,2023,336570,38993494681.5,114696022388.0,53363441217.0,46036735612.5,98718603566.0,152082044783.0
원텍,2024,336570,29612657399.5,114908303164.0,49880850931.5,36166946162.5,126581201721.0,176462052652.5
원티드랩,2022,376980,9421021253.0,,13912494710.5,9087366013.5,42966478657.0,56878973367.5
원티드랩,2023,376980,1404464810.0,,12138060035.0,1758125484.5,34824150155.0,46962210190.0
원티드랩,2024,376980,-1233996648.0,36639885031.5,13661576040.0,-395775282.5,36494506299.0,50156082339.0
원풍,2022,008370,8460980168.5,89490584326.0,7218094574.0,7784035032.0,84726873190.0,91944967764.0
원풍,2023,008370,6754583944.0,73785384649.0,6830263439.5,4828993719.0,88239358773.0,95069622212.5
원풍,2024,008370,7404576478.0,79609134649.0,6556788288.5,4547912675.0,90945406151.5,97502194440.0
원풍물산,2022,008290,-3507733198.0,33300032711.0,19028790174.0,210181442.0,14059506373.0,33088296547.0
원풍물산,2023,008290,-2664683663.0,28937832608.0,22048640759.0,-1916462598.0,11396190636.0,33444831395.0
원풍물산,2024,008290,-3621522906.0,22721808986.0,33269887827.0,-4699113271.0,19076223933.0,52346111760.0
월덱스,2022,101160,41512310730.5,233915855989.0,66304678421.5,50706983176.5,183142964497.0,249447642918.5
월덱스,2023,101160,53875417828.0,274501408786.5,65289255734.0,65660093797.0,236340616514.5,301629872248.5
월덱스,2024,101160,67730503125.5,292982538588.0,73540882112.0,71163921052.0,304328829432.5,377869711544.5
웨이버스,2022,336060,-8261003503.0,39361227683.5,11945713310.0,1672990101.5,25908066977.5,37853780287.5
웨이버스,2023,336060,6057902375.5,45539929684.0,13619087871.5,4503268185.5,33254262870.5,46873350742.0
웨이버스,2024,336060,3378303372.5,54236554582.0,14051106897.5,1895884610.5,37198224959.0,51249331856.5
웨이브일렉트로,2022,095270,-8720866450.0,50177388866.0,22707628896.0,-4215304936.5,70841730136.5,93549359032.5
웨이브일렉트로,2023,095270,-3063763808.0,62534199584.5,20425704233.5,2165319934.0,55797961525.5,76223665759.0
웨이브일렉트로,2024,095270,-5572746808.5,63257856354.0,29404356903.5,1149648858.5,50092507972.5,79496864876.0
웨이비스,2024,289930,-5534774677.0,29395539959.0,33399603523.0,-4858390502.0,33624259710.0,67023863233.0
웰바이오텍,2022,010600,-22659487030.0,90287091620.0,15466085959.5,-1112058099.0,30959712657.0,46425798616.5
웰바이오텍,2023,010600,-64405398899.5,37403209346.5,17301316158.5,-13556724896.0,34787962009.0,52089278167.5
웰바이오텍,2024,010600,-17966912448.5,43522152884.5,8384360018.0,-3813501599.5,19165999513.5,27550359531.5
웰크론,2022,065950,962105079.5,278308069017.0,134433720381.5,6314728099.0,106281845474.5,240715565856.0
웰크론,2023,065950,-4947327872.0,256449816973.0,106629191824.0,4718390961.5,102366558750.5,208995750574.5
웰크론,2024,065950,-5709263754.0,206485606244.0,167096401907.0,3075217281.0,96774290318.0,263870692225.0
웰크론한텍,2022,076080,-1781758518.0,326562018211.0,133663323265.0,1562662753.5,65665953136.5,199329276401.5
웰크론한텍,2023,076080,-5897608563.5,326134484495.5,86914543199.0,479761953.5,63424620946.5,150339164145.5
웰크론한텍,2024,076080,-6440474352.0,259146723570.5,113002956519.0,1603353657.5,57035540496.0,170038497015.0
웰킵스하이텍,2022,043590,-67390932.5,20905240975.5,2283199416.0,-165086071.0,33785245298.5,36068444714.5
웰킵스하이텍,2023,043590,8588243192.5,20233464400.0,3162569377.5,244228709.5,42538946182.0,45701515559.5
웰킵스하이텍,2024,043590,-9151263382.5,20486277241.5,11362323980.0,-7539837149.0,38649144243.0,50011468223.0
웹스,2022,196700,-6535488057.5,33085357524.5,27305722167.5,-42397320.0,33587185440.0,60892907607.5
웹스,2023,196700,959406423.0,32863745471.5,32351848830.0,3031022074.0,34151437543.0,66503286373.0
웹스,2024,196700,1196158338.0,31052768231.0,32784332693.0,3154820956.0,37157895516.0,69942228209.0
웹젠,2022,069080,76702790066.0,243862565705.0,72238828660.0,90195622760.5,574789852056.5,647028680716.5
웹젠,2023,069080,57653361465.5,197512937316.0,80742470329.5,58514855902.0,624151312337.5,704893782667.0
웹젠,2024,069080,62243294950.5,216329554304.0,80042495032.5,66246733155.5,678187555854.5,758230050887.0
웹케시,2022,053580,11534003590.0,87866522470.0,25884963066.0,20598237408.0,103028046258.0,128913009324.0
웹케시,2023,053580,5607155360.0,73580456491.0,18425499797.0,13716962105.0,103320930843.0,121746430640.0
웹케시,2024,053580,7753620968.0,73894764478.0,21720482991.5,13823583721.0,104034922431.5,125755405423.0
위너스,2024,479960,2471336634.0,26357463329.0,8610012386.0,2925395100.0,24983892506.0,33593904892.0
위노바,2022,039790,-2618379809.0,6722760438.0,6915180046.0,-2787446801.0,4880104626.0,11795284672.0
위노바,2023,039790,-2262962708.0,6495319352.0,8313681202.0,-2018366238.0,2597483955.0,10911165157.0
위노바,2024,039790,-2371284435.0,6896879722.0,9727736133.0,-1717077891.0,161881592.0,9889617725.0
위니아,2022,071460,-72843901703.5,674459521250.5,561969563380.5,-74048513627.0,81390201180.0,643359764560.5
위니아,2023,071460,-302012063793.5,291130287720.5,457653925770.5,-253045500222.5,-272024108382.5,185629817388.0
위니아,2024,071460,-158804815941.0,103551688685.0,523712039205.5,-81823427860.0,-434864228162.5,88847811043.0
위니아에이드,2022,377460,15840772861.0,439152415058.5,169650380584.5,22255630374.0,208416571958.5,378066952543.0
위니아에이드,2023,377460,-127686240433.5,272390969573.5,187770311516.0,-106142844950.5,73138080231.0,260908391747.0
위니아에이드,2024,377460,-52365756108.0,115053105068.0,175655652235.0,146596549.5,21475231727.0,197130883962.0
위닉스,2022,044340,2504773504.0,258348964658.0,164494929603.5,3186065059.0,190704671347.0,355199600950.5
위닉스,2023,044340,5809003993.0,302227734366.5,121677555465.0,5580517355.5,193393266573.0,315070822038.0
위닉스,2024,044340,-35487789925.5,279348144904.5,145464607954.5,-600148416.5,157378892653.0,302843500607.5
위더스제약,2022,330350,2479164125.0,64680375722.0,36358643311.0,4877718076.0,83036153600.0,119394796911.0
위더스제약,2023,330350,7959175100.0,80119449783.0,40502049931.0,7909423796.0,90277966713.0,130780016644.0
위더스제약,2024,330350,4784739820.0,102721786936.0,41570761654.0,5660615233.0,93116677064.0,134687438718.0
위드텍,2022,348350,12062525421.0,71940699129.5,38096464207.5,14260590753.0,108996621684.0,147093085891.5
위드텍,2023,348350,6251997714.5,49020649653.5,20953719319.0,2329193994.5,114536257665.5,135489976984.5
위드텍,2024,348350,7007438429.0,43061734288.0,19866337382.5,896921249.5,119260462740.5,139126800123.0
위메이드,2022,112040,-168322201460.0,352081192279.5,525121305457.5,-107953337481.5,473182369269.0,998303674726.5
위메이드,2023,112040,-206252581497.5,461382827036.0,625155401913.5,-133716924771.0,349718073935.5,974873475849.0
위메이드,2024,112040,150376048607.0,548505149858.0,612880239957.5,-26330016915.0,638107251300.0,1250987491257.5
위메이드맥스,2022,101730,-41557291929.5,46910307972.5,23889197744.5,14191150400.0,83092439026.5,106981636771.0
위메이드맥스,2023,101730,2902705971.0,39213629927.5,25775531074.5,3300837585.0,86008678292.5,111784209367.0
위메이드맥스,2024,101730,-11147972989.0,42979295051.5,50107783622.5,-1641092644.5,502655744401.5,552763528024.0
위메이드플레이,2022,123420,345026848.0,99865432264.5,115667041004.0,2644792545.5,214341630767.5,330008671771.5
위메이드플레이,2023,123420,11181766541.0,88414438995.5,100146010359.0,788374272.0,226579511494.5,326725521853.5
위메이드플레이,2024,123420,22118175199.0,84391806604.5,81824146390.0,-215622154.0,250409448481.5,332233594871.5
위세아이텍,2022,065370,3870234650.0,37892065422.0,21039189650.0,1304673381.0,27986825012.0,49026014662.0
위세아이텍,2023,065370,-3173846833.0,27114768840.5,17808593760.0,-2865559155.0,32750824691.0,50559418451.0
위세아이텍,2024,065370,-704381906.5,33897244717.5,41005934498.5,702134010.5,30697631239.5,71703565738.0
위즈코프,2022,038620,2217532364.5,41213941237.0,8825609725.5,1510056070.0,77041529867.5,85867139593.0
위즈코프,2023,038620,1819855732.5,50245707548.5,24865591699.5,687826372.5,82519675457.0,107385267156.5
위즈코프,2024,038620,740149906.5,82286023291.5,17687218486.5,1673546258.5,85614831811.0,103302050297.5
위지윅스튜디오,2022,299900,-7370708304.5,109688016622.0,91448290903.5,-12172387623.5,219623931209.5,311072222113.0
위지윅스튜디오,2023,299900,38594762505.0,80457680023.5,65171223693.0,-16837710438.0,227142759960.0,292313983653.0
위지윅스튜디오,2024,299900,-50214653899.5,45561530923.0,86513514832.5,-7047722893.5,176920495551.5,263434010384.0
위지트,2022,036090,6209686252.5,35218638086.0,20464456623.0,2182301381.5,120114308741.0,140578765364.0
위지트,2023,036090,-15273098018.0,35232358333.0,45689322824.5,3654906386.0,144291909071.0,189981231895.5
위지트,2024,036090,1285890643.0,195826029200.5,130224919975.5,7000906272.0,213864823137.5,344089743113.0
위츠,2024,459100,2897366231.0,81911700526.0,46189076558.0,1954253295.0,42763621708.5,88952698266.5
윈스테크넷,2022,136540,19192684975.5,99228828434.0,27256994107.0,21765027187.5,173172847155.0,200429841262.0
윈스테크넷,2023,136540,21014358012.5,104273512025.0,28335604229.5,22805102937.5,187924141363.5,216259745593.0
윈스테크넷,2024,136540,19714510920.5,98772589024.5,22383163251.0,20097980882.0,177211978739.0,199595141990.0
윈팩,2022,097800,-1571476880.0,152635430740.0,102390571494.0,1924029253.0,76152137358.0,178542708852.0
윈팩,2023,097800,-33297722051.0,86205142343.0,102782750114.0,-22857360132.0,46724273483.0,149507023597.0
윈팩,2024,097800,-29995408633.0,74141469775.0,76950766295.0,-23272387288.0,66159050654.0,143109816949.0
윈하이텍,2022,192390,6369838001.5,116775846633.0,72371888166.5,9785404588.5,62396890727.5,134768778894.0
윈하이텍,2023,192390,6458916482.5,153794945013.0,67338938422.5,18462040060.5,69730949839.0,137069888261.5
윈하이텍,2024,192390,7775838639.0,112152816786.0,57679895102.5,11085062460.0,77090784399.0,134770679501.5
윌비스,2022,008600,-2011075674.0,221763041595.0,143399586652.0,1387070852.5,124763246995.0,268162833647.0
윌비스,2023,008600,-22091567980.0,178095071319.0,158489772362.5,-4800180835.0,124876503642.5,283366276005.0
윌비스,2024,008600,-17459474936.0,169585786415.5,167685075414.5,-5718916944.5,110649127688.0,278334203102.5
윙스풋,2022,335870,-16757090947.0,54337267257.0,21609776835.0,3706704519.0,25459035888.0,47068812723.0
윙스풋,2023,335870,3328367580.0,51588558204.0,13534906407.0,3977336929.0,29917620494.0,43452526901.0
윙스풋,2024,335870,1197282588.0,46494380735.0,17211697294.0,1890337522.0,31147759155.0,48359456449.0
윙입푸드,2022,900340,85327967.0,880081908.0,215025718.0,111308647.0,926488562.0,1141514280.0
윙입푸드,2023,900340,84897768.0,949326501.0,278307309.0,131788172.0,1011386330.0,1289693639.0
윙입푸드,2024,900340,75573992.0,1040710982.0,278562699.0,107618777.0,1134587821.0,1413150520.0
유나이티드,2022,033270,45275093914.0,262522022556.0,80034380202.0,48213162470.0,337856486362.0,417890866564.0
유나이티드,2023,033270,48261713568.0,278943296812.0,90179373467.0,54949693219.0,378681044247.0,468860417714.0
유나이티드,2024,033270,32452988022.0,288706729642.0,67721520995.0,56283207635.0,406207015461.0,473928536456.0
유네코,2022,064510,1532407289.5,17390078605.0,11251272763.5,-3306115220.0,14631808610.0,25883081373.5
유네코,2023,064510,3864303560.0,19771567048.5,5239809437.0,820884756.0,18396166095.0,23635975532.0
유네코,2024,064510,1785895509.0,12857272360.0,4246492909.5,2489506039.5,20132329272.0,24378822181.5
유니드,2022,014830,122066791022.5,1098736226778.5,513647646694.0,121910834493.5,771534576298.5,1285182222992.5
유니드,2023,014830,22068478957.5,889756353021.5,288617134065.0,30782753863.0,779500799805.0,1068117933870.0
유니드,2024,014830,69798100081.5,860465938791.5,258266765956.5,77476785310.0,857106351625.0,1115373117581.5
유니드비티플러스,2022,446070,959501849.0,29221282156.0,21499363558.0,1427051307.0,192131911236.0,213631274794.0
유니드비티플러스,2023,446070,861666713.0,168785613274.0,27993834428.0,-4071770040.0,191891579842.0,219885414270.0
유니드비티플러스,2024,446070,6397032832.0,194894088152.0,40657498508.0,3054336971.0,194794115200.0,235451613708.0
유니셈,2022,036200,19497300579.0,249557552243.5,34556388590.0,28709306294.0,198127726277.5,232684114867.5
유니셈,2023,036200,17316703733.0,226865251998.5,27966231057.0,16289859532.0,212237189904.5,240203420961.5
